regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000003,20000031,30000217,7-UH4Z,-96693042704499008.0000000000,68535502542572704.0000000000,196323137394761984.0000000000,-96693347818332704.0000000000,-96686781007335200.0000000000,68535449813331296.0000000000,68536584653390400.0000000000,-196324407414430016.0000000000,-196316428145408000.0000000000,0.5281000000,0,0,0,1,0,0,None,-0.3638713436,None,3989634510928.0000000000,3798,H2
10000003,20000031,30000218,5ZO-NZ,-89308581811670896.0000000000,60174367471158800.0000000000,191930742852776992.0000000000,-89309972284460992.0000000000,-89305530831047104.0000000000,60174330601085904.0000000000,60174448371119104.0000000000,-191931438511207008.0000000000,-191930414247440000.0000000000,0.0187400000,0,1,0,0,0,0,None,-0.3034607984,None,2220726706944.0000000000,45040,H1
10000003,20000031,30000219,FS-RFL,-90040733398590304.0000000000,75564961363965600.0000000000,191193971177705984.0000000000,-90042483437106400.0000000000,-90035450242296896.0000000000,75564792727227008.0000000000,75565017226360800.0000000000,-191195509311544000.0000000000,-191193741354852992.0000000000,0.3071000000,0,0,1,0,0,0,None,-0.3708158237,None,3516597404720.0000000000,6,H2
10000003,20000031,30000220,Y0-BVN,-101434960175276992.0000000000,74854477981733200.0000000000,204939572812472992.0000000000,-101435479921296992.0000000000,-101432475299539008.0000000000,74854128716681104.0000000000,74854551036807808.0000000000,-204940185630559008.0000000000,-204938389663747008.0000000000,0.6538000000,0,1,0,0,0,0,None,-0.4395372506,None,1502310878608.0000000000,3801,H2
10000003,20000031,30000221,X97D-W,-93691250626236704.0000000000,76594899342877104.0000000000,198627163703228000.0000000000,-93698615414366800.0000000000,-93688672840426304.0000000000,76593914809212496.0000000000,76595243947244800.0000000000,-198631071480616992.0000000000,-198625223747238016.0000000000,2.9450000000,0,0,1,0,0,0,None,-0.4276449021,None,4971286970280.0000000000,45042,H2
10000003,20000032,30000222,0-R5TS,-67201046889761800.0000000000,98207260625849600.0000000000,168139788973304000.0000000000,-67206164426786200.0000000000,-67199687533981696.0000000000,98207120948756000.0000000000,98207786457351392.0000000000,-168144627785515008.0000000000,-168139252097692000.0000000000,0.2370000000,1,0,1,0,0,0,None,-0.2186268061,None,3238446402252.0000000000,45041,H
10000003,20000032,30000223,H-UCD1,-57549759492963600.0000000000,94083421911376992.0000000000,163905404396880992.0000000000,-57551106795961904.0000000000,-57544762581852896.0000000000,94082649628640192.0000000000,94083630142981104.0000000000,-163905469507303008.0000000000,-163898167106504000.0000000000,0.0324300000,0,0,1,0,0,0,None,-0.1722287636,None,3651200399440.0000000000,45039,H
10000003,20000032,30000224,7-K5EL,-53297402184123696.0000000000,85413918470325600.0000000000,161981696701848000.0000000000,-53300956616282896.0000000000,-53293834051187104.0000000000,85413499870674208.0000000000,85414338681227904.0000000000,-161986831744983008.0000000000,-161981048180636000.0000000000,0.7231000000,0,0,1,0,0,0,None,-0.1505020563,None,3561282547912.0000000000,3799,H
10000003,20000032,30000225,H-5GUI,-48583576763082304.0000000000,85887686911378208.0000000000,149434316462172000.0000000000,-48585974346936096.0000000000,-48582657244337400.0000000000,85887592850916496.0000000000,85887932153266896.0000000000,-149439782733308992.0000000000,-149434111380846016.0000000000,0.0312300000,1,0,0,1,0,1,None,-0.1405149800,None,2835676231232.0000000000,45040,H
10000003,20000032,30000226,FH-TTC,-34991523177557900.0000000000,76517661964270208.0000000000,153562600856128000.0000000000,-34993183353373500.0000000000,-34990486334141500.0000000000,76517532737266592.0000000000,76517742673153296.0000000000,-153562889122262016.0000000000,-153558427466254016.0000000000,0.0644900000,1,0,0,1,0,0,None,-0.1375529255,None,2230828003584.0000000000,45033,H
10000003,20000032,30000227,FMBR-8,-32964150410349100.0000000000,81221727632125792.0000000000,156509952402279008.0000000000,-32968147888921300.0000000000,-32963704853571600.0000000000,81221681322652400.0000000000,81222143105005504.0000000000,-156511292366903008.0000000000,-156508213173233984.0000000000,0.0871300000,1,0,1,0,0,0,None,-0.1384410888,None,2221517674822.0000000000,3798,H
10000003,20000033,30000228,3HX-DL,-97233850535019808.0000000000,132877894012418000.0000000000,206797834159568000.0000000000,-97235044767970704.0000000000,-97232734950507392.0000000000,132877821064988000.0000000000,132877972098710000.0000000000,-206799837062580992.0000000000,-206797779919438016.0000000000,0.0861200000,0,0,0,1,0,0,None,-0.4238191363,None,1154908731648.0000000000,3797,H2
10000003,20000033,30000229,UH-9ZG,-102864862817940000.0000000000,116894044393756000.0000000000,205097038372556000.0000000000,-102865512531055008.0000000000,-102864678625275008.0000000000,116893938324347008.0000000000,116894074464243008.0000000000,-205097828333248992.0000000000,-205096582381144992.0000000000,0.0108400000,1,0,0,1,0,0,None,-0.4625835913,None,622976052192.0000000000,6,H3
10000003,20000033,30000230,NFM-0V,-94663963153055600.0000000000,122977434507384992.0000000000,205484066413894016.0000000000,-94664091525768400.0000000000,-94661504239251600.0000000000,122977420071959008.0000000000,122977710881115008.0000000000,-205490079068244992.0000000000,-205481754177196992.0000000000,0.0309400000,0,0,1,0,0,0,None,-0.4991225788,None,4162445523808.0000000000,45039,H3
10000003,20000033,30000231,YXIB-I,-100633897174768992.0000000000,117432050192052992.0000000000,208708343703732992.0000000000,-100640083875708992.0000000000,-100630227660068992.0000000000,117431944557700000.0000000000,117432112846004000.0000000000,-208718160608728992.0000000000,-208705917329324000.0000000000,6.3680000000,0,1,0,0,0,0,None,-0.5069950556,None,6121639702096.0000000000,45046,H3
10000003,20000033,30000232,MY-T2P,-103893222396552000.0000000000,133504596495764992.0000000000,207273850400100000.0000000000,-103895808749344000.0000000000,-103890494798992000.0000000000,133504559289612992.0000000000,133504635732291008.0000000000,-207274651507140992.0000000000,-207270719449108000.0000000000,0.1534000000,0,0,0,1,0,0,None,-0.3770807827,None,2656975176176.0000000000,45030,H2
10000003,20000033,30000233,FA-DMO,-96126772890110496.0000000000,141215478180122000.0000000000,210434711827081984.0000000000,-96128952413850208.0000000000,-96125188048296304.0000000000,141215159177244000.0000000000,141215916882580000.0000000000,-210435046623796000.0000000000,-210430295375591008.0000000000,0.3331000000,0,0,0,1,0,0,None,-0.3855828165,None,2375624102464.0000000000,45030,H2
10000003,20000033,30000234,GEKJ-9,-109456397362479008.0000000000,126122828058120992.0000000000,207354201682523008.0000000000,-109460102426348000.0000000000,-109452523449747008.0000000000,126122439243787008.0000000000,126123234593300000.0000000000,-207359206629177984.0000000000,-207352331975620000.0000000000,0.2112000000,0,1,0,0,0,0,None,-0.3863537569,None,3789488300432.0000000000,45037,H2
10000003,20000033,30000235,Q-R3GP,-93404562371075904.0000000000,142293209291223008.0000000000,204846729634928992.0000000000,-93405701695023200.0000000000,-93403796688602400.0000000000,142292995660360000.0000000000,142293352862979008.0000000000,-204848706753083008.0000000000,-204842736632380000.0000000000,0.3056000000,0,0,1,0,0,0,None,-0.3551379998,None,2985060351200.0000000000,6,H2
10000003,20000033,30000236,N-5QPW,-89011123159060304.0000000000,145615391401048000.0000000000,211631682561256000.0000000000,-89013838985832800.0000000000,-89010829216552096.0000000000,145615363872807008.0000000000,145615645722428000.0000000000,-211634664121609984.0000000000,-211631169523703008.0000000000,0.1582000000,0,1,0,0,0,0,None,-0.3925579007,None,1747298953616.0000000000,6,H2
10000003,20000033,30000237,XV-8JQ,-107038244571488992.0000000000,133961722383847008.0000000000,214694771735750016.0000000000,-107038336391154000.0000000000,-107037599324232992.0000000000,133961709400728000.0000000000,133961813554212000.0000000000,-214697989491116000.0000000000,-214694756458120000.0000000000,0.0164800000,0,1,0,0,0,0,None,-0.3949292485,None,1616516497984.0000000000,3800,H2
10000003,20000034,30000238,WBR5-R,-69860525731070200.0000000000,107517086325632992.0000000000,192416661384742016.0000000000,-69862052292685696.0000000000,-69859839616348400.0000000000,107517000503020992.0000000000,107517124899412000.0000000000,-192417759383158016.0000000000,-192415808368225984.0000000000,0.0593700000,1,0,0,1,0,0,None,-0.5158034428,None,1106338168640.0000000000,6,H3
10000003,20000034,30000239,4GYV-Q,-73367246386255200.0000000000,94143052586813200.0000000000,196781511960287008.0000000000,-73368646175527008.0000000000,-73364522336849200.0000000000,94142723696192192.0000000000,94143221592458704.0000000000,-196781884252119008.0000000000,-196780530727392000.0000000000,0.0223700000,0,0,1,0,0,0,None,-0.5365561448,None,2061919338936.0000000000,7,H3
10000003,20000034,30000240,4-HWWF,-79690779020361296.0000000000,98060490731499392.0000000000,191967321004940992.0000000000,-79691224466951392.0000000000,-79687207547470304.0000000000,98060403124774592.0000000000,98061193131114896.0000000000,-191967340409215008.0000000000,-191966139372270016.0000000000,0.0154900000,0,0,0,1,0,0,None,-0.4730263529,None,2008459740560.0000000000,3800,H3
10000003,20000034,30000241,YMJG-4,-84754366467009104.0000000000,88761500030911504.0000000000,190130703447417984.0000000000,-84757137767203600.0000000000,-84753948256775008.0000000000,88761452865738592.0000000000,88761812567678096.0000000000,-190130944558712000.0000000000,-190128899969160000.0000000000,0.0327200000,1,0,1,0,0,0,None,-0.4168935404,None,1594755214280.0000000000,3798,H2
10000003,20000034,30000242,8TPX-N,-73764500419563808.0000000000,110098042286106000.0000000000,187627954483572000.0000000000,-73764702374926496.0000000000,-73763394220485408.0000000000,110097925555184000.0000000000,110098063604812000.0000000000,-187629949212627008.0000000000,-187627853012964992.0000000000,0.0211300000,1,0,0,1,0,0,None,-0.4371916089,None,1048099831248.0000000000,45031,H2
10000003,20000034,30000243,PM-DWE,-73328696604297792.0000000000,100276047037120992.0000000000,186873879547470016.0000000000,-73328811198235296.0000000000,-73328277295880800.0000000000,100276036996008992.0000000000,100276049794086000.0000000000,-186873983341627008.0000000000,-186872285324857984.0000000000,0.0107800000,0,0,1,0,0,0,None,-0.4236528689,None,849008384944.0000000000,45033,H2
10000003,20000035,30000244,K8X-6B,-95725884583700800.0000000000,100391402296320000.0000000000,193409583119636992.0000000000,-95726196945823904.0000000000,-95715001276171200.0000000000,100391393271724000.0000000000,100391403558320000.0000000000,-193410039993624000.0000000000,-193406795725556000.0000000000,7.5930000000,0,0,0,1,0,0,None,-0.4302153935,None,5597834826320.0000000000,45042,H2
10000003,20000035,30000245,X445-5,-103272195706387008.0000000000,100106353492206000.0000000000,195674206253873984.0000000000,-103272851329712992.0000000000,-103271652562848992.0000000000,100106326040416992.0000000000,100106386629067008.0000000000,-195675460290812992.0000000000,-195673966091347008.0000000000,0.0371300000,0,0,1,0,0,0,None,-0.4137535228,None,747099732848.0000000000,45038,H2
10000003,20000035,30000246,KRUN-N,-92863688329011296.0000000000,94569952439353600.0000000000,188053738298371008.0000000000,-92865969008444992.0000000000,-92861239405063008.0000000000,94569517844253600.0000000000,94570419094498304.0000000000,-188054818856972000.0000000000,-188049966736999008.0000000000,0.8769000000,0,0,0,1,0,0,None,-0.3866967383,None,2426059986512.0000000000,3801,H2
10000003,20000035,30000247,9OO-LH,-102927256081692000.0000000000,104512607280680992.0000000000,201945755536468992.0000000000,-102929314243300992.0000000000,-102926393589864992.0000000000,104512260953988992.0000000000,104512752412040000.0000000000,-201946484212648992.0000000000,-201945344109668000.0000000000,0.0349800000,1,0,0,1,0,1,None,-0.4669643271,None,1460326717952.0000000000,45037,H3
10000003,20000035,30000248,V-OJEN,-91454134674385296.0000000000,80557616107879904.0000000000,181930517394844992.0000000000,-91456774919104304.0000000000,-91446888392513600.0000000000,80556403649533408.0000000000,80558057875621504.0000000000,-181935400912351008.0000000000,-181927324276040992.0000000000,4.6120000000,0,0,1,0,0,0,None,-0.3168427103,None,4943263295320.0000000000,3796,H1
10000003,20000035,30000249,EIDI-N,-88685899835378592.0000000000,98587187372732496.0000000000,188428980700027008.0000000000,-88686978551841504.0000000000,-88685221332218496.0000000000,98587017502696496.0000000000,98587294219675296.0000000000,-188429253523966016.0000000000,-188428108803481984.0000000000,0.0291900000,0,0,0,1,0,0,None,-0.4061064359,None,878609811512.0000000000,45042,H2
10000003,20000035,30000250,P3EN-E,-91245384661665904.0000000000,101066106160534000.0000000000,174032373298672000.0000000000,-91245599700458704.0000000000,-91243431622233408.0000000000,101066085243691008.0000000000,101066296122106000.0000000000,-174033709320940992.0000000000,-174032205830604992.0000000000,0.0315100000,1,0,1,0,0,1,None,-0.2748796674,None,1084039112608.0000000000,45037,H1
10000003,20000035,30000251,49-0LI,-94853099860667504.0000000000,77695879510842704.0000000000,183948936901616992.0000000000,-94854667670398800.0000000000,-94852054442168304.0000000000,77695599196190704.0000000000,77696066430543200.0000000000,-183949525762310016.0000000000,-183947353025628992.0000000000,0.1046000000,1,0,1,0,0,0,None,-0.3201043640,None,1306614115272.0000000000,45038,H1
10000003,20000035,30000252,IPAY-2,-89752419283866592.0000000000,102802064829619008.0000000000,182022183479580000.0000000000,-89753418823920496.0000000000,-89752019022677600.0000000000,102801989206943008.0000000000,102802095111652000.0000000000,-182023208855264000.0000000000,-182020067809167008.0000000000,0.0575900000,1,0,0,1,0,0,None,-0.3391336951,None,1570523048336.0000000000,6,H1
10000003,20000035,30000253,DAYP-G,-89494113673363200.0000000000,90635513123630896.0000000000,188326382367881984.0000000000,-89494190273596704.0000000000,-89485600489724608.0000000000,90634190702060304.0000000000,90635525025003392.0000000000,-188326732074142016.0000000000,-188323942324748992.0000000000,5.9240000000,1,0,0,1,0,0,None,-0.3927612806,None,4294891936016.0000000000,45030,None
10000003,20000036,30000254,IFJ-EL,-94493211159942592.0000000000,116320061215154000.0000000000,180864424642184000.0000000000,-94495666118157904.0000000000,-94491776652073104.0000000000,116319827548640000.0000000000,116320197753262000.0000000000,-180865017161804000.0000000000,-180864292232614016.0000000000,0.0140600000,0,0,0,1,0,0,None,-0.2915992331,None,1944733042408.0000000000,3800,H1
10000003,20000036,30000255,47L-J4,-94903589775394800.0000000000,118481725532344992.0000000000,178000175832412992.0000000000,-94904808639705104.0000000000,-94903155444209504.0000000000,118481655765348000.0000000000,118481921312442000.0000000000,-178000475794275008.0000000000,-177999752655551008.0000000000,0.0224300000,0,0,0,1,0,0,None,-0.2613924205,None,826597747776.0000000000,45047,H1
10000003,20000036,30000256,Q-L07F,-91661199973487504.0000000000,111976378219027008.0000000000,182193803578400992.0000000000,-91661652439767296.0000000000,-91659908435949104.0000000000,111976176290910000.0000000000,111976448962503008.0000000000,-182194071794216992.0000000000,-182189062241416000.0000000000,0.0103000000,1,0,1,0,0,0,None,-0.3223471876,None,2504776400096.0000000000,45039,H1
10000003,20000036,30000257,E-D0VZ,-95505628490911200.0000000000,124225254991960992.0000000000,181937991932551008.0000000000,-95506380336558800.0000000000,-95504353517353408.0000000000,124225068601411008.0000000000,124225364906244000.0000000000,-181938805886456000.0000000000,-181937834309070016.0000000000,0.0247900000,0,0,1,0,0,0,None,-0.2703388866,None,1013409602696.0000000000,45047,H1
10000003,20000036,30000258,6WW-28,-86576917767956304.0000000000,124313656628532000.0000000000,174149597006308992.0000000000,-86577225528646304.0000000000,-86575598196366592.0000000000,124313653569107008.0000000000,124313669729036000.0000000000,-174150161337164000.0000000000,-174149466088476992.0000000000,0.0462300000,0,1,0,0,0,0,None,-0.2266559039,None,813666139856.0000000000,3800,H
10000003,20000036,30000259,A8A-JN,-105807807623699008.0000000000,112652681847536992.0000000000,180532366824692000.0000000000,-105808264987131008.0000000000,-105806727679840992.0000000000,112652627238612000.0000000000,112652810791930000.0000000000,-180534601546379008.0000000000,-180527197330187008.0000000000,0.9618000000,0,0,1,0,0,0,None,-0.2706317540,None,3702108095840.0000000000,45046,H1
10000003,20000036,30000260,S-NJBB,-107342206660500000.0000000000,107640274018555008.0000000000,180910257684705984.0000000000,-107342728122264992.0000000000,-107341160931140992.0000000000,107640225568799008.0000000000,107640371178760992.0000000000,-180910791008847008.0000000000,-180906332479175008.0000000000,0.2054000000,0,0,1,0,0,0,None,-0.2815867005,None,2229264836048.0000000000,3797,H1
10000003,20000037,30000261,T-GCGL,-68382869913892200.0000000000,111458156916144000.0000000000,206987537342967008.0000000000,-68386958985247000.0000000000,-68381681902855800.0000000000,111458113337187008.0000000000,111458169576710000.0000000000,-206990782642464992.0000000000,-206983475134544000.0000000000,0.4028000000,0,0,0,1,0,0,None,-0.7339960621,None,3653753960784.0000000000,45030,H5
10000003,20000037,30000262,0MV-4W,-66449392350513696.0000000000,105588359907464992.0000000000,201981936419679008.0000000000,-66452225585564096.0000000000,-66448204806281904.0000000000,105588245536587008.0000000000,105588632773478000.0000000000,-201984641841876992.0000000000,-201977173374846016.0000000000,0.0385300000,0,0,1,0,0,0,None,-0.6627406505,None,3734233515552.0000000000,3800,H5
10000003,20000037,30000263,TVN-FM,-71592852885650496.0000000000,103957446635964000.0000000000,202046249815732992.0000000000,-71594138383388800.0000000000,-71591995184336896.0000000000,103957442043686000.0000000000,103957453515160000.0000000000,-202046503562655008.0000000000,-202042474380635008.0000000000,0.6246000000,1,0,0,1,0,0,None,-0.6457986553,None,2014591010240.0000000000,45035,H4
10000003,20000037,30000264,V-NL3K,-64062469296863104.0000000000,118074519837996000.0000000000,208846549086736000.0000000000,-64066894374396496.0000000000,-64057897447975800.0000000000,118074277342800000.0000000000,118074754548300000.0000000000,-208848917933592000.0000000000,-208842558283132000.0000000000,0.6230000000,1,0,1,0,0,0,None,-0.7635342351,None,4498463210388.0000000000,45038,H6
10000003,20000037,30000265,AZBR-2,-73272063737453504.0000000000,97534845108461408.0000000000,210054452068320992.0000000000,-73274474932199504.0000000000,-73270091915310800.0000000000,97534589763176800.0000000000,97535053926296096.0000000000,-210054622017011008.0000000000,-210052011798255008.0000000000,0.1850000000,0,0,1,0,0,0,None,-0.7090482113,None,2191508444360.0000000000,3797,H5
10000003,20000037,30000266,Z-8Q65,-74858990530627008.0000000000,100697015807572992.0000000000,216911516628947008.0000000000,-74862503493663600.0000000000,-74858497364941904.0000000000,100696949923743008.0000000000,100697485110643008.0000000000,-216912851784640000.0000000000,-216908909401340992.0000000000,0.0575600000,0,0,1,0,0,0,None,-0.7746851045,None,2003064360840.0000000000,45032,H6
10000003,20000037,30000267,0J3L-V,-72917148253216992.0000000000,96480937779572704.0000000000,221741730757535008.0000000000,-72918538896168800.0000000000,-72914593734130704.0000000000,96480871530156800.0000000000,96480973853372800.0000000000,-221743697380504992.0000000000,-221739312077860992.0000000000,0.7383000000,1,0,1,0,0,1,None,-0.7907073327,None,2192651321728.0000000000,3796,H6
10000003,20000038,30000268,H-NOU5,-57220361168829904.0000000000,103573190306983008.0000000000,158088080428412992.0000000000,-57222114556985696.0000000000,-57219472654073600.0000000000,103573012135164992.0000000000,103573280595786000.0000000000,-158088896570995008.0000000000,-158087209520788000.0000000000,0.0178700000,1,0,1,0,0,0,None,-0.1406062024,None,1320951456048.0000000000,3800,H
10000003,20000038,30000269,KX-2UI,-53074541773901600.0000000000,120265059563423008.0000000000,165984959149615008.0000000000,-53076065895842800.0000000000,-53074441005083504.0000000000,120264975217650000.0000000000,120265065144254000.0000000000,-165986719904889984.0000000000,-165983962064884000.0000000000,0.0341200000,0,0,0,1,0,0,None,-0.1582737157,None,1378920002912.0000000000,3798,H
10000003,20000038,30000270,MO-FIF,-47696453581042000.0000000000,127996852889375008.0000000000,162762167939070016.0000000000,-47698053861155600.0000000000,-47696102021108800.0000000000,127996800481168992.0000000000,127997091447326000.0000000000,-162762632492281984.0000000000,-162761356834951008.0000000000,0.0126100000,0,0,1,0,0,0,None,-0.1132238695,None,975920023412.0000000000,45037,H
10000003,20000038,30000271,97-M96,-52617785710757904.0000000000,119935734951807008.0000000000,169905104147564992.0000000000,-52618897547980704.0000000000,-52617684748162496.0000000000,119935612348611008.0000000000,119935746088468992.0000000000,-169905569418775008.0000000000,-169903544489433984.0000000000,0.0259600000,0,1,0,0,0,0,None,-0.1888732808,None,1012464670240.0000000000,45033,H
10000003,20000038,30000272,MA-XAP,-50732767577642600.0000000000,129914858897454000.0000000000,159250930191022016.0000000000,-50733301732968096.0000000000,-50731644434045600.0000000000,129914753434792000.0000000000,129914909056443008.0000000000,-159254761774630016.0000000000,-159250572772172000.0000000000,0.0122400000,0,0,1,0,0,0,None,-0.0972100661,None,2094501228960.0000000000,45040,H
10000003,20000038,30000273,C-J7CR,-49920238959554496.0000000000,125162553440334000.0000000000,153974700969251008.0000000000,-49923136377726496.0000000000,-49918644958918000.0000000000,125162543446360000.0000000000,125162571603210000.0000000000,-153974956721174016.0000000000,-153971426476950016.0000000000,0.0929100000,0,1,0,0,0,0,None,-0.0854802019,None,2245709404268.0000000000,3802,H
10000003,20000039,30000274,Q-EHMJ,-47708893978364000.0000000000,89585326694538592.0000000000,146539404390848992.0000000000,-47709255022633904.0000000000,-47702551364876496.0000000000,89584854451709408.0000000000,89585353582557200.0000000000,-146543866789049984.0000000000,-146536977204686016.0000000000,0.1234000000,1,0,1,0,0,0,None,-0.1533721336,None,3444792181968.0000000000,45032,H
10000003,20000039,30000275,XSQ-TF,-38185225487697696.0000000000,96705201630940608.0000000000,150645294598251008.0000000000,-38188694018116200.0000000000,-38182306213935696.0000000000,96704851042347504.0000000000,96705618177717408.0000000000,-150649927961833984.0000000000,-150642157107499008.0000000000,0.3327000000,0,0,1,0,0,0,None,-0.1554342519,None,3885427167488.0000000000,45030,H
10000003,20000039,30000276,H-1EOH,-40936741933641504.0000000000,99658745643225600.0000000000,145199902458567008.0000000000,-40937232562273400.0000000000,-40935830713212496.0000000000,99658636276932000.0000000000,99658804529749904.0000000000,-145200703689431008.0000000000,-145199686612422016.0000000000,0.0178800000,0,0,1,0,0,0,None,-0.1712750011,None,700924530440.0000000000,3802,H
10000003,20000039,30000277,IR-DYY,-35763846727252800.0000000000,106156956201791008.0000000000,145438366702150016.0000000000,-35765840773273400.0000000000,-35763599038268700.0000000000,106156667236404000.0000000000,106156992104711008.0000000000,-145439147878600000.0000000000,-145437941109347008.0000000000,0.0426900000,0,0,0,1,0,0,None,-0.1593389436,None,1120867502320.0000000000,45041,H
10000003,20000039,30000278,C-DHON,-27513266398246000.0000000000,119549353734524000.0000000000,137134302229024992.0000000000,-27514323517052500.0000000000,-27511135878544000.0000000000,119549236523748992.0000000000,119549589961394000.0000000000,-137134634225368000.0000000000,-137133847800144992.0000000000,0.0219900000,0,1,0,0,0,0,None,-0.1239549047,None,1593819254226.0000000000,45031,H
10000003,20000039,30000279,F-D49D,-28567257167621100.0000000000,104293856044768000.0000000000,144811873888433984.0000000000,-28569516104412200.0000000000,-28564950679466000.0000000000,104293420808816000.0000000000,104294282306731008.0000000000,-144814954543121984.0000000000,-144810614667155008.0000000000,0.6941000000,0,1,0,0,0,0,None,-0.1909375463,None,2282712473082.0000000000,3796,H
10000003,20000040,30000280,MQ-O27,-30335960161359900.0000000000,70175855887667296.0000000000,155434663613932992.0000000000,-30337908887810500.0000000000,-30334770072536600.0000000000,70175643177649904.0000000000,70176204193163296.0000000000,-155439553439116992.0000000000,-155434612640321984.0000000000,1.2360000000,1,0,1,0,0,0,None,-0.1289936203,None,2470399397264.0000000000,45042,H
10000003,20000040,30000281,H-EY0P,-23582393305140200.0000000000,66492093295138000.0000000000,152042783053892000.0000000000,-23582846036162800.0000000000,-23582341509031100.0000000000,66492092853032600.0000000000,66492097126934000.0000000000,-152044239792238016.0000000000,-152042715300899008.0000000000,0.0135300000,0,0,1,0,0,0,None,-0.1560862925,None,762245669488.0000000000,45037,H
10000003,20000040,30000282,UNAG-6,-15005910065259000.0000000000,67711307256496096.0000000000,151281542566568000.0000000000,-15007194517420300.0000000000,-15002344692134400.0000000000,67711251795506704.0000000000,67711461199242600.0000000000,-151281996932420992.0000000000,-151279624394657984.0000000000,1.8020000000,0,0,0,1,0,0,None,-0.2235419598,None,2424912642967.0000000000,3796,H
10000003,20000040,30000283,E-SCTX,-14182192630452500.0000000000,64601264962587504.0000000000,144121715079740000.0000000000,-14185434306655600.0000000000,-14178568608559500.0000000000,64601194033608200.0000000000,64601328403682496.0000000000,-144122788434396000.0000000000,-144116478838288000.0000000000,0.0252400000,0,0,0,1,0,0,None,-0.2084510466,None,3432849048059.0000000000,45039,H
10000003,20000040,30000284,S6QX-N,-7618376777025580.0000000000,56475956567605296.0000000000,142558300710951008.0000000000,-7620081986271170.0000000000,-7616422852835730.0000000000,56475855086144600.0000000000,56476072850329000.0000000000,-142563113798604000.0000000000,-142551590368503008.0000000000,0.1546000000,0,0,0,1,0,0,None,-0.2176908690,None,5761715050544.0000000000,45031,H
10000003,20000040,30000285,IT-YAU,-9283813806329080.0000000000,51081503109710800.0000000000,140601310723188000.0000000000,-9284590406886210.0000000000,-9280458950360250.0000000000,51081008594813600.0000000000,51081617584111800.0000000000,-140603421559460992.0000000000,-140600650988532992.0000000000,0.1142000000,0,0,1,0,0,0,None,-0.1594597043,None,2065728262978.0000000000,3802,H
10000003,20000040,30000286,1VK-6B,-863942619663614.0000000000,51354029253264000.0000000000,136755175421839008.0000000000,-863942739763614.0000000000,-863008752709499.0000000000,51354014823416496.0000000000,51354029373364000.0000000000,-136755526809432992.0000000000,-136754426982962000.0000000000,0.0176800000,1,0,0,1,0,0,None,-0.1691390234,None,549913235712.0000000000,3802,H
10000003,20000040,30000287,7-PO3P,-9636606845534770.0000000000,68995594206210200.0000000000,147745997856844992.0000000000,-9640334023184750.0000000000,-9635219739675830.0000000000,68995160502361000.0000000000,68995755614174000.0000000000,-147746611597596992.0000000000,-147744740194443008.0000000000,0.0139400000,0,1,0,0,0,0,None,-0.2578908501,None,2557141754459.0000000000,45040,H1
10000003,20000040,30000288,1W-0KS,-11476118395385700.0000000000,46232484927361200.0000000000,137967124658915008.0000000000,-11476980935383100.0000000000,-11470743364805900.0000000000,46231576365502704.0000000000,46232630725538304.0000000000,-137969011449851008.0000000000,-137964063996122000.0000000000,0.5343000000,0,1,0,0,0,0,None,-0.1025559519,None,3118785288591.0000000000,3797,H
10000003,20000041,30000289,669-IX,-61108062551960496.0000000000,108246416108540992.0000000000,174730918892324000.0000000000,-61108741086128400.0000000000,-61106095094096096.0000000000,108246238970352000.0000000000,108246477198824000.0000000000,-174733226678260992.0000000000,-174730065082268992.0000000000,0.0154900000,1,0,0,1,0,0,None,-0.2701582846,None,1580797996224.0000000000,45039,H1
10000003,20000041,30000290,0R-F2F,-53606848788866800.0000000000,96171826613593696.0000000000,180890526670256000.0000000000,-53608270487017200.0000000000,-53606010694668200.0000000000,96171819037075296.0000000000,96171831085788304.0000000000,-180891700479611008.0000000000,-180890265831102016.0000000000,0.0113700000,1,0,0,1,0,0,None,-0.3128408295,None,1129896174464.0000000000,45033,H1
10000003,20000041,30000291,R-P7KL,-55797502689610096.0000000000,110991227954740000.0000000000,175287050996903008.0000000000,-55798340639971000.0000000000,-55795210029530304.0000000000,110991104461220992.0000000000,110991565834631008.0000000000,-175288966054406016.0000000000,-175283125532107008.0000000000,0.0108300000,0,0,0,1,0,0,None,-0.2639812938,None,2920261149552.0000000000,3800,H1
10000003,20000041,30000292,2DWM-2,-52979090600488400.0000000000,103715884477620000.0000000000,169580138312568992.0000000000,-52982658689858896.0000000000,-52971957889544400.0000000000,103715294599328992.0000000000,103717063662099008.0000000000,-169581804330560000.0000000000,-169575522364336992.0000000000,0.1983000000,0,0,0,1,0,0,None,-0.2040389013,None,5350400157264.0000000000,3798,H
10000003,20000041,30000293,XF-PWO,-53762581815970400.0000000000,111811228595399008.0000000000,179744421049455008.0000000000,-53764201673343800.0000000000,-53762099144313904.0000000000,111811182068320992.0000000000,111811384741360992.0000000000,-179747329401395008.0000000000,-179743325581239008.0000000000,0.1617000000,0,1,0,0,0,0,None,-0.3122084627,None,2001910078160.0000000000,45030,H1
